,doi,chunk,abstract_bool,definition_bool,table_bool,definition
92,10.1002/lno.12759,5,True,False,False,
93,10.1002/lno.12759,6,True,False,False,
94,10.1002/lno.12759,7,True,False,False,
95,10.1002/lno.12759,8,True,False,False,
96,10.1002/lno.12759,9,True,False,False,
97,10.1002/lno.12759,10,True,False,False,
98,10.1002/lno.12759,11,True,False,False,
99,10.1002/lno.12759,12,True,False,False,
100,10.1002/lno.12759,13,True,False,False,
101,10.1002/lno.12759,14,True,False,False,
102,10.1002/lno.12759,15,True,False,False,
103,10.1002/lno.12759,16,True,False,False,
104,10.1002/lno.12752,-1,True,,,
105,10.1002/lno.12752,0,True,False,False,
106,10.1002/lno.12752,1,True,False,False,
107,10.1002/lno.12752,2,True,False,False,
108,10.1002/lno.12752,3,True,False,False,
109,10.1002/lno.12752,4,True,False,False,
110,10.1002/lno.12752,5,True,False,False,
111,10.1002/lno.12752,6,True,False,False,
112,10.1002/lno.12752,7,True,False,False,
113,10.1002/lno.70089,-1,True,,,
114,10.1002/lno.70089,0,True,False,False,
115,10.1002/lno.70089,1,True,True,False,"The coastal ecosystems being studied are **salt marshes, mangrove forests, and seagrass meadows**. 

The specific attribute used to define them in this context is their role as **blue carbon ecosystems (BCEs)** – ecosystems that **sequester atmospheric carbon dioxide as organic matter (OM) and preserve it in underlying sediments**. Additionally, the study focuses on sites at **Carpinteria Salt Marsh Reserve (CSMR)** with **different current surface vegetation that exemplifies the range of biomass inputs and sediment conditions**.
"
116,10.1002/lno.70089,2,True,False,False,
117,10.1002/lno.70089,3,True,False,False,
118,10.1002/lno.70089,4,True,False,False,
119,10.1002/lno.70089,5,True,False,True,
120,10.1002/lno.70089,6,True,False,True,
121,10.1002/lno.70089,7,True,False,True,
122,10.1002/lno.70089,8,True,False,False,
123,10.1002/lno.70089,9,True,False,True,
124,10.1002/lno.70089,10,True,False,False,
125,10.1002/lno.70089,11,True,False,False,
126,10.1002/lno.70042,-1,True,,,
127,10.1002/lno.70042,0,True,False,False,
128,10.1002/lno.70042,1,True,False,False,
129,10.1002/lno.70042,2,True,False,False,
130,10.1002/lno.70042,3,True,False,True,
131,10.1002/lno.70042,4,True,False,False,
132,10.1002/lno.70042,5,True,False,True,
133,10.1002/lno.70042,6,True,False,False,
134,10.1002/lno.70042,7,True,False,False,
135,10.1002/lno.70042,8,True,False,False,
136,10.1002/lno.70042,9,True,False,True,
137,10.1002/lno.70042,10,True,False,False,
138,10.1002/lno.70042,11,True,False,False,
139,10.1002/lno.70042,12,True,False,False,
140,10.1002/lno.70042,13,True,False,False,
141,10.1002/lno.12790,-1,True,,,
142,10.1002/lno.12790,0,True,False,False,
143,10.1002/lno.12732,-1,True,,,
144,10.1002/lno.12732,0,True,False,False,
145,10.1002/lno.12732,1,True,False,False,
146,10.1002/lno.12733,-1,True,,,
147,10.1002/lno.12733,0,True,False,False,
148,10.1002/lno.12733,1,True,False,False,
149,10.1002/lno.12733,2,True,False,False,
150,10.1002/lno.12733,3,True,False,True,
151,10.1002/lno.12733,4,True,False,False,
152,10.1002/lno.12733,5,True,False,False,
153,10.1002/lno.12733,6,True,False,False,
154,10.1002/lno.12733,7,True,False,False,
155,10.1002/lno.12733,8,True,False,False,
156,10.1002/lno.12733,9,True,False,False,
157,10.1002/lno.12733,10,True,False,True,
158,10.1002/lno.12733,11,True,False,False,
159,10.1002/lno.12733,12,True,False,False,
160,10.1002/lno.12742,-1,True,,,
161,10.1002/lno.12742,0,True,False,False,
162,10.1002/lno.12742,1,True,True,False,"The specific coastal ecosystems being studied are **salt marshes**. 

The quantitative/descriptive characteristics used to define them within this context are:

*   **Water table levels**: Specifically, the study examines salt marshes with:
    *   Below-soil-surface water tables
    *   Near-surface water tables
    *   Saturated or flooded water tables.
*   **Temperate coastal wetland** - The soil cores were collected from this type of wetland.
*   **Low variability in salinity** - This is presented as a characteristic of the study site.



</start_of_turn>"
163,10.1002/lno.12742,2,True,False,True,
164,10.1002/lno.12742,3,True,False,False,
165,10.1002/lno.12742,4,True,False,False,
166,10.1002/lno.12742,5,True,False,False,
167,10.1002/lno.12742,6,True,False,True,
168,10.1002/lno.12742,7,True,False,False,
169,10.1002/lno.12742,8,True,False,False,
170,10.1002/lno.12742,9,True,False,True,
171,10.1002/lno.12742,10,True,False,False,
172,10.1002/lno.12742,11,True,False,True,
173,10.1002/lno.12742,12,True,False,True,
174,10.1002/lno.12768,-1,False,,,
175,10.1002/lno.70003,-1,False,,,
176,10.1002/lno.70088,-1,True,,,
177,10.1002/lno.70088,0,True,False,False,
178,10.1002/lno.70088,1,True,False,False,
179,10.1002/lno.70088,2,True,False,True,
180,10.1002/lno.70088,3,True,False,False,
181,10.1002/lno.70088,4,True,False,False,
182,10.1002/lno.70088,5,True,False,False,
183,10.1002/lno.70088,6,True,False,False,
184,10.1002/lno.70088,7,True,False,True,
185,10.1002/lno.70088,8,True,False,False,
186,10.1002/lno.70088,9,True,False,False,
187,10.1002/lno.70088,10,True,False,False,
188,10.1002/lno.70088,11,True,False,False,
189,10.1002/lno.70088,12,True,False,True,
190,10.1002/lno.12797,-1,False,,,
191,10.1002/lno.70062,-1,True,,,
192,10.1002/lno.70062,0,True,False,False,
193,10.1002/lno.70062,1,True,False,False,
194,10.1002/lno.70062,2,True,False,True,
195,10.1002/lno.70062,3,True,False,True,
196,10.1002/lno.70062,4,True,False,True,
197,10.1002/lno.70062,5,True,False,False,
198,10.1002/lno.70062,6,True,False,True,
199,10.1002/lno.70062,7,True,False,False,
200,10.1002/lno.70062,8,True,False,False,
201,10.1002/lno.70062,9,True,False,False,
202,10.1002/lno.70062,10,True,False,False,
203,10.1002/lno.70062,11,True,False,False,
204,10.1002/lno.70062,12,True,False,True,
205,10.1002/lno.12809,-1,True,,,
206,10.1002/lno.12809,0,True,False,False,
207,10.1002/lno.12809,1,True,False,False,
208,10.1002/lno.12809,2,True,False,True,
209,10.1002/lno.12809,3,True,False,False,
210,10.1002/lno.12809,4,True,False,False,
211,10.1002/lno.12809,5,True,False,False,
212,10.1002/lno.12809,6,True,False,True,
213,10.1002/lno.12809,7,True,False,True,
214,10.1002/lno.12809,8,True,False,False,
215,10.1002/lno.12809,9,True,False,True,
216,10.1002/lno.12809,10,True,False,True,
217,10.1002/lno.12809,11,True,False,False,
218,10.1002/lno.12809,12,True,False,False,
219,10.1002/lno.12809,13,True,False,False,
220,10.1002/lno.12809,14,True,False,False,
221,10.1002/lno.12809,15,True,False,False,
222,10.1002/lno.12788,-1,False,,,
223,10.1002/lno.70052,-1,False,,,
224,10.1002/lno.12734,-1,True,,,
225,10.1002/lno.12734,0,True,False,False,
226,10.1002/lno.12734,1,True,False,False,
227,10.1002/lno.12734,2,True,False,False,
228,10.1002/lno.12734,3,True,False,False,
229,10.1002/lno.12734,4,True,True,True,"**Seagrass:** Defined by seagrass cover, decreasing from 60% in seagrass plots to 0% in tidal flat plots. The transition from seagrass to tidal flat plots occurs across an aboveground transition, with the inflection point located at -0.04 m on the transect.

**Mangrove:** Defined by mangrove cover, decreasing from approximately 100% in inner mangrove sampling plots to 0% in surrounding tidal flat. The transition occurs across an aboveground transition with inflection points at 0.84 m (Sungei Buloh) and 0.66 m (Sungei Puaka).

**Tidal Flats:** Defined by a lack of seagrass and mangrove cover (0% cover). They occur adjacent to both seagrass and mangrove ecosystems.

</end_of_turn>"
230,10.1002/lno.12734,5,True,False,True,
231,10.1002/lno.12734,6,True,False,False,
232,10.1002/lno.12734,7,True,False,False,
233,10.1002/lno.12734,8,True,False,False,
234,10.1002/lno.12734,9,True,False,True,
235,10.1002/lno.12734,10,True,False,True,
236,10.1002/lno.12776,-1,True,,,
237,10.1002/lno.12776,0,True,False,False,
238,10.1002/lno.12715,-1,True,,,
239,10.1002/lno.12715,0,True,False,False,
240,10.1002/lno.12715,1,True,False,False,
241,10.1002/lno.12715,2,True,False,False,
242,10.1002/lno.12715,3,True,False,True,
243,10.1002/lno.12715,4,True,False,False,
244,10.1002/lno.12715,5,True,False,False,
245,10.1002/lno.12715,6,True,False,False,
246,10.1002/lno.12715,7,True,False,False,
247,10.1002/lno.12715,8,True,False,False,
248,10.1002/lno.12715,9,True,False,False,
249,10.1002/lno.12715,10,True,False,True,
250,10.1002/lno.12722,-1,True,,,
251,10.1002/lno.12722,0,True,False,False,
252,10.1002/lno.12722,1,True,False,False,
253,10.1002/lno.12722,2,True,False,False,
254,10.1002/lno.12722,3,True,False,False,
255,10.1002/lno.12722,4,True,False,False,
256,10.1002/lno.12722,5,True,False,False,
257,10.1002/lno.12722,6,True,False,False,
258,10.1002/lno.12722,7,True,False,False,
259,10.1002/lno.70016,-1,False,,,
260,10.1002/lno.12800,-1,True,,,
261,10.1002/lno.12800,0,True,False,False,
262,10.1002/lno.12800,1,True,False,False,
263,10.1002/lno.12800,2,True,False,False,
264,10.1002/lno.12800,3,True,False,False,
265,10.1002/lno.12800,4,True,False,True,
266,10.1002/lno.12800,5,True,False,True,
267,10.1002/lno.12800,6,True,False,False,
268,10.1002/lno.12800,7,True,False,True,
269,10.1002/lno.12800,8,True,False,True,
270,10.1002/lno.12800,9,True,False,False,
271,10.1002/lno.12800,10,True,False,False,
272,10.1002/lno.12800,11,True,False,False,
273,10.1002/lno.12800,12,True,False,True,
274,10.1002/lno.12800,13,True,False,False,
275,10.1002/lno.12738,-1,False,,,
276,10.1002/lno.70060,-1,True,,,
277,10.1002/lno.70060,0,True,False,False,
278,10.1002/lno.70060,1,True,False,False,
279,10.1002/lno.70060,2,True,True,False,"Here are the coastal ecosystems being studied with their quantitative attributes/descriptive characteristics as presented in the text:

*   **Mangrove Forest:** Approximately 20.04 ha in coverage; contains mature growth of *Bruguiera gymnorrhiza* and *Rhizophora stylosa*.
*   **Estuary:** Mean tidal range of approximately 1.4 m during spring tide, classified as microtidal.
*   **Seagrass:** Distributed in parallel relative to the coast, alongside mangrove and coral reef ecosystems (no specific quantitative attributes are provided).
*   **Coral Reef:** Distributed in parallel relative to the coast, alongside mangrove and seagrass ecosystems (no specific quantitative attributes are provided)."
280,10.1002/lno.70060,3,True,False,False,
281,10.1002/lno.70060,4,True,False,True,
282,10.1002/lno.70060,5,True,False,True,
283,10.1002/lno.70060,6,True,False,True,
284,10.1002/lno.70060,7,True,False,True,
285,10.1002/lno.70060,8,True,False,True,
286,10.1002/lno.70060,9,True,False,True,
287,10.1002/lno.70060,10,True,False,True,
288,10.1002/lno.70024,-1,True,,,
289,10.1002/lno.70024,0,True,False,False,
290,10.1002/lno.70024,1,True,False,False,
291,10.1002/lno.70024,2,True,False,False,
292,10.1002/lno.70024,3,True,False,True,
293,10.1002/lno.70024,4,True,False,True,
294,10.1002/lno.70024,5,True,False,False,
295,10.1002/lno.70024,6,True,False,False,
296,10.1002/lno.70024,7,True,False,True,
297,10.1002/lno.70024,8,True,False,False,
298,10.1002/lno.70024,9,True,False,True,
299,10.1002/lno.70024,10,True,False,False,
300,10.1002/lno.70024,11,True,False,False,
301,10.1002/lno.70024,12,True,False,True,
302,10.1002/lno.70024,13,True,False,True,
303,10.1002/lno.12472,-1,False,,,
304,10.1002/lno.70002,-1,False,,,
305,10.1002/lno.12781,-1,True,,,
306,10.1002/lno.12781,0,True,False,False,
307,10.1002/lno.12781,1,True,False,False,
308,10.1002/lno.12781,2,True,False,False,
309,10.1002/lno.12781,3,True,False,True,
310,10.1002/lno.12781,4,True,False,True,
311,10.1002/lno.12781,5,True,False,False,
312,10.1002/lno.12781,6,True,False,False,
313,10.1002/lno.12781,7,True,False,False,
314,10.1002/lno.12781,8,True,False,True,
315,10.1002/lno.12781,9,True,False,False,
316,10.1002/lno.12781,10,True,False,False,
317,10.1002/lno.12781,11,True,False,False,
318,10.1002/lno.12781,12,True,False,False,
319,10.1002/lno.70019,-1,True,,,
320,10.1002/lno.70019,0,True,False,False,
321,10.1002/lno.70019,1,True,False,False,
322,10.1002/lno.70019,2,True,False,False,
323,10.1002/lno.70019,3,True,False,False,
324,10.1002/lno.70019,4,True,False,False,
325,10.1002/lno.70019,5,True,False,False,
326,10.1002/lno.70019,6,True,False,True,
327,10.1002/lno.70019,7,True,False,False,
328,10.1002/lno.70019,8,True,False,False,
329,10.1002/lno.70019,9,True,False,False,
330,10.1002/lno.70019,10,True,False,False,
331,10.1002/lno.70019,11,True,False,True,
332,10.1002/lno.70037,-1,False,,,
333,10.1002/lno.70054,-1,False,,,
334,10.1002/lno.12808,-1,True,,,
335,10.1002/lno.12808,0,True,False,False,
336,10.1002/lno.12808,1,True,False,False,
337,10.1002/lno.12808,2,True,False,True,
338,10.1002/lno.12808,3,True,False,False,
339,10.1002/lno.12808,4,True,False,False,
340,10.1002/lno.12808,5,True,False,False,
341,10.1002/lno.12808,6,True,False,False,
342,10.1002/lno.12808,7,True,False,False,
343,10.1002/lno.12808,8,True,False,False,
344,10.1002/lno.12808,9,True,False,False,
345,10.1002/lno.70050,-1,True,,,
346,10.1002/lno.70050,0,True,False,False,
347,10.1002/lno.70050,1,True,False,False,
348,10.1002/lno.70050,2,True,False,False,
349,10.1002/lno.70050,3,True,False,False,
350,10.1002/lno.70050,4,True,False,False,
351,10.1002/lno.70050,5,True,False,False,
352,10.1002/lno.70050,6,True,False,True,
353,10.1002/lno.70050,7,True,False,True,
354,10.1002/lno.70050,8,True,False,True,
355,10.1002/lno.70050,9,True,False,False,
356,10.1002/lno.70050,10,True,False,False,
357,10.1002/lno.70050,11,True,False,False,
358,10.1002/lno.12377,-1,False,,,
359,10.1002/lno.12760,-1,False,,,
360,10.1002/lno.12811,-1,True,,,
361,10.1002/lno.12811,0,True,False,False,
362,10.1002/lno.12811,1,True,True,False,"The coastal ecosystems being studied are:

*   **Benguela Upwelling System (BUS):** Defined by the periodic formation of **O<sub>2</sub>-deficient, or even anoxic zones in its coastal shelf waters (< 300 m)**. It is also characterized by expansion of ODZs reaching its annual maximum **from late austral summer to autumn**, and partial ventilation **from late austral winter to springtime** due to the intrusion of well-oxygenated waters across the shelf region.
*   **Humboldt Upwelling (Peru/Chile):** No quantitative attributes or descriptive characteristics are presented in the context.
*   **California Upwelling Systems:** No quantitative attributes or descriptive characteristics are presented in the context.



</start_of_turn>"
363,10.1002/lno.12811,2,True,False,False,
364,10.1002/lno.12811,3,True,False,False,
365,10.1002/lno.12811,4,True,False,False,
366,10.1002/lno.12811,5,True,False,False,
367,10.1002/lno.12811,6,True,False,True,
368,10.1002/lno.12811,7,True,False,True,
369,10.1002/lno.12811,8,True,False,True,
370,10.1002/lno.12811,9,True,False,False,
371,10.1002/lno.12811,10,True,False,False,
372,10.1002/lno.12811,11,True,False,False,
373,10.1002/lno.12811,12,True,False,True,
374,10.1002/lno.12811,13,True,False,False,
375,10.1002/lno.12811,14,True,False,False,
376,10.1002/lno.12811,15,True,False,False,
377,10.1002/lno.12811,16,True,False,False,
378,10.1002/lno.12743,-1,True,,,
379,10.1002/lno.12743,0,True,False,False,
380,10.1002/lno.12743,1,True,False,False,
381,10.1002/lno.12743,2,True,False,False,
382,10.1002/lno.12743,3,True,False,True,
383,10.1002/lno.12743,4,True,False,False,
384,10.1002/lno.12743,5,True,False,False,
385,10.1002/lno.12743,6,True,False,False,
386,10.1002/lno.12743,7,True,False,False,
387,10.1002/lno.12743,8,True,False,True,
388,10.1002/lno.12743,9,True,False,False,
389,10.1002/lno.12743,10,True,False,False,
390,10.1002/lno.70034,-1,False,,,
391,10.1002/lno.70039,-1,True,,,
392,10.1002/lno.70039,0,True,False,False,
393,10.1002/lno.70039,1,True,False,False,
394,10.1002/lno.70039,2,True,False,False,
395,10.1002/lno.70039,3,True,False,True,
396,10.1002/lno.70039,4,True,False,False,
397,10.1002/lno.70039,5,True,False,False,
398,10.1002/lno.70039,6,True,False,False,
399,10.1002/lno.70039,7,True,False,True,
400,10.1002/lno.70039,8,True,False,False,
401,10.1002/lno.70039,9,True,False,True,
402,10.1002/lno.70039,10,True,False,False,
403,10.1002/lno.12714,-1,True,,,
404,10.1002/lno.12714,0,True,False,False,
405,10.1002/lno.12714,1,True,False,False,
406,10.1002/lno.12714,2,True,False,True,
407,10.1002/lno.12714,3,True,False,True,
408,10.1002/lno.12714,4,True,False,True,
409,10.1002/lno.12714,5,True,False,True,
410,10.1002/lno.12714,6,True,False,True,
411,10.1002/lno.12796,-1,False,,,
412,10.1002/lno.12762,-1,True,,,
413,10.1002/lno.12762,0,True,False,False,
414,10.1002/lno.12762,1,True,False,False,
415,10.1002/lno.12762,2,True,False,False,
416,10.1002/lno.12762,3,True,False,False,
417,10.1002/lno.12762,4,True,False,True,
418,10.1002/lno.12762,5,True,False,False,
419,10.1002/lno.12762,6,True,False,False,
420,10.1002/lno.12762,7,True,False,False,
421,10.1002/lno.12762,8,True,False,False,
422,10.1002/lno.12762,9,True,False,False,
423,10.1002/lno.12762,10,True,False,True,
424,10.1002/lno.12762,11,True,False,True,
425,10.1002/lno.12718,-1,True,,,
426,10.1002/lno.12718,0,True,False,False,
427,10.1002/lno.12718,1,True,False,False,
428,10.1002/lno.12718,2,True,False,False,
429,10.1002/lno.12718,3,True,False,False,
430,10.1002/lno.12718,4,True,False,False,
431,10.1002/lno.12718,5,True,False,False,
432,10.1002/lno.12718,6,True,False,True,
433,10.1002/lno.12718,7,True,False,False,
434,10.1002/lno.12718,8,True,False,False,
435,10.1002/lno.12718,9,True,False,False,
436,10.1002/lno.12718,10,True,False,False,
437,10.1002/lno.12757,-1,True,,,
438,10.1002/lno.12757,0,True,False,False,
439,10.1002/lno.12757,1,True,False,False,
440,10.1002/lno.12757,2,True,False,True,
441,10.1002/lno.12757,3,True,False,True,
442,10.1002/lno.12757,4,True,False,False,
443,10.1002/lno.12757,5,True,False,True,
444,10.1002/lno.12757,6,True,False,False,
445,10.1002/lno.12757,7,True,False,True,
446,10.1002/lno.12757,8,True,False,True,
447,10.1002/lno.12757,9,True,False,True,
448,10.1002/lno.12757,10,True,False,True,
449,10.1002/lno.12757,11,True,False,False,
450,10.1002/lno.70025,-1,True,,,
451,10.1002/lno.70025,0,True,False,False,
452,10.1002/lno.70025,1,True,False,False,
453,10.1002/lno.70025,2,True,False,True,
454,10.1002/lno.70025,3,True,False,True,
455,10.1002/lno.70025,4,True,False,True,
456,10.1002/lno.70025,5,True,False,False,
457,10.1002/lno.70025,6,True,False,False,
458,10.1002/lno.70025,7,True,False,False,
459,10.1002/lno.70025,8,True,False,False,
460,10.1002/lno.70025,9,True,False,True,
461,10.1002/lno.70025,10,True,False,False,
462,10.1002/lno.70025,11,True,False,False,
463,10.1002/lno.70053,-1,False,,,
464,10.1002/lno.12750,-1,True,,,
465,10.1002/lno.12750,0,True,False,False,
466,10.1002/lno.12750,1,True,False,False,
467,10.1002/lno.12750,2,True,False,False,
468,10.1002/lno.12750,3,True,False,False,
469,10.1002/lno.12750,4,True,False,False,
470,10.1002/lno.12750,5,True,False,False,
471,10.1002/lno.12750,6,True,False,False,
472,10.1002/lno.12750,7,True,False,False,
473,10.1002/lno.12750,8,True,False,False,
474,10.1002/lno.12750,9,True,False,False,
475,10.1002/lno.12750,10,True,False,False,
476,10.1002/lno.12750,11,True,False,False,
477,10.1002/lno.12750,12,True,False,False,
478,10.1002/lno.12750,13,True,False,False,
479,10.1002/lno.12750,14,True,False,False,
480,10.1002/lno.70012,-1,True,,,
481,10.1002/lno.70012,0,True,False,False,
482,10.1002/lno.70012,1,True,False,False,
483,10.1002/lno.70012,2,True,False,False,
484,10.1002/lno.70012,3,True,False,False,
485,10.1002/lno.70012,4,True,False,False,
486,10.1002/lno.70012,5,True,False,True,
487,10.1002/lno.70012,6,True,False,False,
488,10.1002/lno.70012,7,True,False,True,
489,10.1002/lno.70012,8,True,False,True,
490,10.1002/lno.70012,9,True,False,True,
491,10.1002/lno.70012,10,True,False,True,
492,10.1002/lno.70012,11,True,False,False,
493,10.1002/lno.70012,12,True,False,False,
494,10.1002/lno.70033,-1,False,,,
495,10.1002/lno.70059,-1,True,,,
496,10.1002/lno.70059,0,True,False,False,
497,10.1002/lno.70059,1,True,False,False,
498,10.1002/lno.70059,2,True,False,False,
499,10.1002/lno.70059,3,True,False,False,
500,10.1002/lno.70059,4,True,False,False,
501,10.1002/lno.70059,5,True,False,False,
502,10.1002/lno.70059,6,True,False,False,
503,10.1002/lno.70059,7,True,False,False,
504,10.1002/lno.70059,8,True,False,False,
505,10.1002/lno.12807,-1,False,,,
506,10.1002/lno.12745,-1,False,,,
507,10.1002/lno.12771,-1,True,,,
508,10.1002/lno.12771,0,True,False,False,
509,10.1002/lno.12771,1,True,True,False,"The context studies the coastal regions of the **eastern North Pacific Ocean** and specifically the **California Current System (CCS)**. 

The context defines three ecological regimes within this coastal system based on quantitative attributes:

*   **Oligotrophic Regime (OR):** Defined by nitrate concentrations **approaching detection limits (typically 3-10 nM)**.
*   **Mesotrophic Low water (Meso-Low):** Defined by nitrate concentrations of **$ 0.5 to 2 μM or higher**.
*   **Mesotrophic High water (Meso-High):** Defined by nitrate concentrations of **> 10 μM**, aligning with early studies of the Mauritanian eastern boundary current system defining this as eutrophic. 

It's important to note that the context defines these regimes as transitions *from* the edge of the gyre *toward* the coast, and doesn’t provide characteristics specifically *of* a coastal regime, only of regimes progressively closer to it.



</start_of_turn>"
510,10.1002/lno.12771,2,True,False,False,
511,10.1002/lno.12771,3,True,False,False,
512,10.1002/lno.12771,4,True,False,False,
513,10.1002/lno.12771,5,True,False,False,
514,10.1002/lno.12771,6,True,False,False,
515,10.1002/lno.12771,7,True,False,True,
516,10.1002/lno.12771,8,True,False,True,
517,10.1002/lno.12771,9,True,False,True,
518,10.1002/lno.12771,10,True,False,True,
519,10.1002/lno.12771,11,True,False,True,
520,10.1002/lno.12771,12,True,False,False,
521,10.1002/lno.12771,13,True,False,True,
522,10.1002/lno.12771,14,True,False,False,
523,10.1002/lno.12810,-1,True,,,
524,10.1002/lno.12810,0,True,False,False,
525,10.1002/lno.12810,1,True,False,False,
526,10.1002/lno.12810,2,True,False,False,
